frame,timestamp_ms,landmark_id,x_norm,y_norm,z_norm,visibility,x_px,y_px
36,1200,0,0.6426896452903748,0.45775818824768066,-0.20913158357143402,0.11109694093465805,616,247
36,1200,1,0.6371351480484009,0.5952532291412354,-0.1992494761943817,0.051802318543195724,611,321
36,1200,2,0.6344228982925415,0.5929403305053711,-0.20094285905361176,0.06878829747438431,609,320
36,1200,3,0.6306675672531128,0.5855281352996826,-0.20141476392745972,0.09454362839460373,605,316
36,1200,4,0.6629327535629272,0.6143631935119629,-0.24258996546268463,0.06000320985913277,636,331
36,1200,5,0.6765193939208984,0.6248390674591064,-0.24497801065444946,0.08949629962444305,649,337
36,1200,6,0.691150426864624,0.6369466781616211,-0.2464710921049118,0.1091233640909195,663,343
36,1200,7,0.6831165552139282,0.5806818008422852,0.054995786398649216,0.2822801172733307,655,313
36,1200,8,0.7704734206199646,0.6529371738433838,-0.13387539982795715,0.11754696071147919,739,352
36,1200,9,0.6726299524307251,0.35132670402526855,-0.06436189264059067,0.21654577553272247,645,189
36,1200,10,0.7059387564659119,0.37773656845092773,-0.1370265781879425,0.20791679620742798,677,203
36,1200,11,0.6055599451065063,0.028124094009399414,0.18333686888217926,0.9549376964569092,581,15
36,1200,12,1.0881248712539673,-0.04139399528503418,0.027064822614192963,0.8199459314346313,1044,-22
36,1200,13,0.38856756687164307,-0.6583914756774902,-0.057558588683605194,0.09546806663274765,373,-355
36,1200,14,0.957255482673645,-1.0056341886520386,-0.052800022065639496,0.14421752095222473,918,-543
36,1200,15,0.38318055868148804,-1.0080641508102417,-0.8548002243041992,0.01739531196653843,367,-544
36,1200,16,0.6938796639442444,-1.2883400917053223,-0.31235775351524353,0.016333691775798798,666,-695
36,1200,17,0.37652555108070374,-1.1510804891586304,-1.0168697834014893,0.031818509101867676,361,-621
36,1200,18,0.6167790293693542,-1.4147511720657349,-0.44205448031425476,0.02735651284456253,592,-763
36,1200,19,0.3956933617591858,-1.0548521280288696,-1.079453706741333,0.04053518548607826,379,-569
36,1200,20,0.6241735816001892,-1.2947866916656494,-0.5033731460571289,0.03617922216653824,599,-699
36,1200,21,0.404144287109375,-1.015891432762146,-0.8924052715301514,0.03730205073952675,387,-548
36,1200,22,0.65204918384552,-1.2339445352554321,-0.3479936420917511,0.031460605561733246,625,-666
36,1200,23,0.6516962051391602,-1.9622904062271118,0.05278259888291359,0.10192163288593292,625,-1059
36,1200,24,1.014912486076355,-2.03867244720459,-0.054458294063806534,0.06914401054382324,974,-1100
36,1200,25,0.5064476132392883,-3.5996856689453125,-0.2844095230102539,0.003780061611905694,486,-1943
36,1200,26,0.8200189471244812,-3.630929708480835,-0.5938866138458252,0.004960331134498119,787,-1960
36,1200,27,0.40573692321777344,-5.057128429412842,0.21828678250312805,0.0014737086603417993,389,-2730
36,1200,28,0.8638952374458313,-4.967440605163574,0.4647069275379181,0.0016028754180297256,829,-2682
36,1200,29,0.364517480134964,-5.21966552734375,0.23468349874019623,0.0014598255511373281,349,-2818
36,1200,30,0.892080545425415,-5.123395919799805,0.557683527469635,0.0011954420479014516,856,-2766
36,1200,31,0.5257729887962341,-5.488883972167969,-0.3887009620666504,0.0016100070206448436,504,-2963
36,1200,32,0.7562318444252014,-5.335715293884277,0.11524291336536407,0.0011639954755082726,725,-2881
37,1233,0,0.46322742104530334,0.3054300844669342,-0.512005627155304,0.12019775062799454,444,164
37,1233,1,0.44525688886642456,0.42163798213005066,-0.47180160880088806,0.058601267635822296,427,227
37,1233,2,0.438507080078125,0.4167441725730896,-0.4736253619194031,0.07254897803068161,420,225
37,1233,3,0.4312421381473541,0.4064990282058716,-0.4738258421421051,0.10000346601009369,413,219
37,1233,4,0.4790627062320709,0.4452197551727295,-0.5355020761489868,0.07011489570140839,459,240
37,1233,5,0.45528820157051086,0.44415074586868286,-0.5371681451797485,0.09800630062818527,437,239
37,1233,6,0.5232551693916321,0.4352854788303375,-0.5387669801712036,0.12299378961324692,502,235
37,1233,7,0.4328615367412567,0.4254298210144043,-0.13313506543636322,0.26778852939605713,415,229
37,1233,8,0.6179316639900208,0.39374691247940063,-0.4277719259262085,0.11772587150335312,593,212
37,1233,9,0.48602521419525146,0.1817118525505066,-0.34413278102874756,0.19844366610050201,466,98
37,1233,10,0.5186010003089905,0.2629234492778778,-0.44515183568000793,0.1910409927368164,497,141
37,1233,11,0.5179079174995422,-0.1734365075826645,-0.02240557037293911,0.8759874105453491,497,-93
37,1233,12,0.8326491117477417,-0.11078038811683655,-0.3095007538795471,0.7503423690795898,799,-59
37,1233,13,0.5014923214912415,-0.33675846457481384,-0.15085358917713165,0.08664121478796005,481,-181
37,1233,14,0.7992224097251892,-0.24599847197532654,-0.4166526794433594,0.1311252862215042,767,-132
37,1233,15,0.5736508965492249,0.1783646196126938,-0.6316414475440979,0.01594351977109909,550,96
37,1233,16,0.7488435506820679,0.2636304497718811,-0.40900352597236633,0.014984048902988434,718,142
37,1233,17,0.6103729605674744,0.2752181589603424,-0.7688135504722595,0.029327036812901497,585,148
37,1233,18,0.7516215443611145,0.40226688981056213,-0.5433691740036011,0.02512229047715664,721,217
37,1233,19,0.6073265075683594,0.35916104912757874,-0.8346713781356812,0.037309352308511734,583,193
37,1233,20,0.7683810591697693,0.4227379262447357,-0.6141308546066284,0.03319629654288292,737,228
37,1233,21,0.5969457626342773,0.3354620337486267,-0.6753970980644226,0.034359220415353775,573,181
37,1233,22,0.7591514587402344,0.3867483139038086,-0.4526197612285614,0.02900470793247223,728,208
37,1233,23,0.6514562368392944,-2.0806326866149902,0.09079889208078384,0.09225528687238693,625,-1123
37,1233,24,0.8670192956924438,-2.082763195037842,-0.09241653978824615,0.06278970837593079,832,-1124
37,1233,25,0.677541971206665,-1.114195704460144,0.46277523040771484,0.0034232912585139275,650,-601
37,1233,26,0.8490855693817139,-0.7045373916625977,-0.03503522649407387,0.004491973202675581,815,-380
37,1233,27,0.5041501522064209,-0.8312857151031494,1.023790717124939,0.0013559419894590974,483,-448
37,1233,28,0.5842199325561523,-0.6618425846099854,0.7361765503883362,0.0014762671198695898,560,-357
37,1233,29,0.45969125628471375,-0.9350448846817017,1.0662050247192383,0.0014191488735377789,441,-504
37,1233,30,0.5371748208999634,-0.7504479289054871,0.8046184182167053,0.0011855449993163347,515,-405
37,1233,31,0.5284201502799988,-0.2539118826389313,0.6769217252731323,0.0014917792286723852,507,-137
37,1233,32,0.46112939715385437,-0.27834635972976685,0.4108952581882477,0.0010794783011078835,442,-150
38,1266,0,0.3981594443321228,0.5102542042732239,-0.6393102407455444,0.1662300080060959,382,275
38,1266,1,0.40274903178215027,0.6802177429199219,-0.6052131056785583,0.0878140851855278,386,367
38,1266,2,0.3938334584236145,0.6934159398078918,-0.6068077087402344,0.10521531850099564,378,374
38,1266,3,0.3843477964401245,0.7009333372116089,-0.60700923204422,0.13563182950019836,368,378
38,1266,4,0.4516507685184479,0.6701125502586365,-0.677433967590332,0.10752587765455246,433,361
38,1266,5,0.4649637043476105,0.669627845287323,-0.6796332001686096,0.14219649136066437,446,361
38,1266,6,0.5025750398635864,0.6688209176063538,-0.6811138391494751,0.16984859108924866,482,361
38,1266,7,0.4343219995498657,0.7659633159637451,-0.1951441466808319,0.3082183301448822,416,413
38,1266,8,0.6127164959907532,0.711079478263855,-0.5088919401168823,0.15903697907924652,588,383
38,1266,9,0.4146991968154907,0.44459450244903564,-0.43036505579948425,0.23489032685756683,398,240
38,1266,10,0.47168219089508057,0.44430896639823914,-0.5381576418876648,0.22856131196022034,452,239
38,1266,11,0.402538925409317,0.235133096575737,-0.018673622980713844,0.8869189620018005,386,126
38,1266,12,0.8843205571174622,0.2935287356376648,-0.2098880559206009,0.7686662673950195,848,158
38,1266,13,0.3159215748310089,-0.36048173904418945,-0.05206304043531418,0.09139489382505417,303,-194
38,1266,14,0.8303442597389221,-0.4948273301124573,-0.26067057251930237,0.13612443208694458,797,-267
38,1266,15,0.4206016957759857,-0.580488920211792,-0.5192371606826782,0.01600814424455166,403,-313
38,1266,16,0.7616826891899109,-0.10280445963144302,-0.32244348526000977,0.016034357249736786,731,-55
38,1266,17,0.45508041977882385,-0.6842719912528992,-0.6312859058380127,0.02863554283976555,436,-369
38,1266,18,0.7466278076171875,-0.4356555938720703,-0.42428261041641235,0.025926245376467705,716,-235
38,1266,19,0.4448038637638092,-0.5699141621589661,-0.7005058526992798,0.03648456558585167,427,-307
38,1266,20,0.7605465650558472,-0.37782788276672363,-0.5125053524971008,0.03422211855649948,730,-204
38,1266,21,0.4402414858341217,-0.5202292799949646,-0.552283525466919,0.03369664400815964,422,-280
38,1266,22,0.7573562264442444,-0.2631009519100189,-0.36651673913002014,0.029877878725528717,727,-142
38,1266,23,0.6078605651855469,-1.5539517402648926,0.04297434166073799,0.0930996760725975,583,-839
38,1266,24,0.88691246509552,-1.4896835088729858,-0.044157493859529495,0.06513303518295288,851,-804
38,1266,25,0.6603572368621826,-1.5682368278503418,0.4141138195991516,0.0036175576969981194,633,-846
38,1266,26,0.9600580930709839,-1.9324555397033691,-0.14545097947120667,0.0045676338486373425,921,-1043
38,1266,27,0.5548239350318909,-3.461836576461792,0.6755970120429993,0.0013493719743564725,532,-1869
38,1266,28,0.9867537021636963,-3.209529399871826,0.9802253246307373,0.0015060220612213016,947,-1733
38,1266,29,0.5205223560333252,-3.6855881214141846,0.7073132395744324,0.0013869889080524445,499,-1990
38,1266,30,0.9863365888595581,-3.4626660346984863,1.0798416137695312,0.0011778412153944373,946,-1869
38,1266,31,0.6941832304000854,-3.8272595405578613,0.17693501710891724,0.001466326997615397,666,-2066
38,1266,32,0.9398270845413208,-3.8538479804992676,0.6302450299263,0.0010872965212911367,902,-2081
39,1300,0,0.2928604483604431,0.44501134753227234,-0.5794607996940613,0.1924801766872406,281,240
39,1300,1,0.2704083025455475,0.5869017243385315,-0.5530713796615601,0.10642773658037186,259,316
39,1300,2,0.25309309363365173,0.5990751385688782,-0.5546218752861023,0.12173822522163391,242,323
39,1300,3,0.23542824387550354,0.6062549948692322,-0.5544969439506531,0.152340367436409,226,327
39,1300,4,0.32451194524765015,0.5747513175010681,-0.5855775475502014,0.13788244128227234,311,310
39,1300,5,0.34370553493499756,0.5722739696502686,-0.587936520576477,0.17856508493423462,329,309
39,1300,6,0.3660111129283905,0.5718798637390137,-0.5896585583686829,0.21225030720233917,351,308
39,1300,7,0.22924821078777313,0.7047386169433594,-0.2254078984260559,0.31885331869125366,220,380
39,1300,8,0.4052981734275818,0.5780636072158813,-0.43510523438453674,0.1971762478351593,389,312
39,1300,9,0.2675796151161194,0.38207781314849854,-0.40894216299057007,0.2404301017522812,256,206
39,1300,10,0.33600181341171265,0.364063024520874,-0.4637752175331116,0.24131900072097778,322,196
39,1300,11,0.1423100084066391,0.14284437894821167,-0.045351170003414154,0.8885264992713928,136,77
39,1300,12,0.5137984156608582,0.2409421056509018,-0.1686665564775467,0.7831743359565735,493,130
39,1300,13,0.2565397024154663,-0.5474327206611633,-0.0761973112821579,0.08987568318843842,246,-295
39,1300,14,0.5959063768386841,-0.5899565815925598,-0.3274170756340027,0.129548579454422,572,-318
39,1300,15,0.4200645685195923,-0.6075778603553772,-0.3924873471260071,0.016417264938354492,403,-328
39,1300,16,0.6741344332695007,-0.6093546152114868,-0.6690486669540405,0.016465704888105392,647,-329
39,1300,17,0.4643140137195587,-0.7265737056732178,-0.4658084809780121,0.02938043139874935,445,-392
39,1300,18,0.731311559677124,-0.8572230935096741,-0.7844327688217163,0.026404207572340965,702,-462
39,1300,19,0.4497165381908417,-0.622642993927002,-0.5272826552391052,0.037455108016729355,431,-336
39,1300,20,0.7458528876304626,-0.9025186896324158,-0.8376635313034058,0.03471176326274872,716,-487
39,1300,21,0.44040554761886597,-0.5633578300476074,-0.4137382209300995,0.03457040339708328,422,-304
39,1300,22,0.70273357629776,-0.8506431579589844,-0.7047615647315979,0.03077341802418232,674,-459
39,1300,23,0.30695393681526184,-1.6009660959243774,0.042564913630485535,0.0924750417470932,294,-864
39,1300,24,0.5490211844444275,-1.5083855390548706,-0.04377386346459389,0.07021019607782364,527,-814
39,1300,25,0.5239359736442566,-2.257391929626465,0.23245970904827118,0.0035955586936324835,502,-1218
39,1300,26,0.7332039475440979,-2.52227520942688,-0.49325159192085266,0.004904028493911028,703,-1362
39,1300,27,0.5324262976646423,-3.570866346359253,0.9212308526039124,0.0014228129293769598,511,-1928
39,1300,28,0.9826170802116394,-3.680582284927368,0.08264480531215668,0.0019323168089613318,943,-1987
39,1300,29,0.49769696593284607,-3.817671298980713,0.9677082896232605,0.0015251480508595705,477,-2061
39,1300,30,0.9594751000404358,-3.784315347671509,0.13217231631278992,0.001476480159908533,921,-2043
39,1300,31,0.6696937084197998,-3.972280502319336,0.550641655921936,0.00152978568803519,642,-2145
39,1300,32,0.9070659279823303,-4.099915504455566,-0.2927585244178772,0.0013981725787743926,870,-2213
40,1333,0,0.2162916660308838,0.42520108819007874,-1.0032867193222046,0.2430545836687088,207,229
40,1333,1,0.1889437586069107,0.5544687509536743,-1.0006617307662964,0.1408112347126007,181,299
40,1333,2,0.17058762907981873,0.5673102140426636,-1.0021562576293945,0.15706318616867065,163,306
40,1333,3,0.15194052457809448,0.5757118463516235,-1.0021393299102783,0.1868438869714737,145,310
40,1333,4,0.2437327355146408,0.5363188982009888,-0.9883447885513306,0.1843431144952774,233,289
40,1333,5,0.2620970904827118,0.530749499797821,-0.9905673861503601,0.23093454539775848,251,286
40,1333,6,0.28075310587882996,0.5276026129722595,-0.9923393130302429,0.2653927505016327,269,284
40,1333,7,0.18594925105571747,0.6382134556770325,-0.722522497177124,0.3468695282936096,178,344
40,1333,8,0.3007623255252838,0.5255002975463867,-0.6655129194259644,0.24342936277389526,288,283
40,1333,9,0.17791232466697693,0.37120476365089417,-0.8532158136367798,0.2602032423019409,170,200
40,1333,10,0.24439549446105957,0.34072163701057434,-0.8484162092208862,0.26788410544395447,234,183
40,1333,11,-0.02864503301680088,0.12370795011520386,-0.495770663022995,0.8927129507064819,-27,66
40,1333,12,0.4540289640426636,0.27298209071159363,-0.35724690556526184,0.7978757619857788,435,147
40,1333,13,0.03323717787861824,-0.3824605941772461,-0.5503486394882202,0.09096620231866837,31,-206
40,1333,14,0.5022933483123779,-0.2091715782880783,-0.658808708190918,0.12162142246961594,482,-112
40,1333,15,0.17863282561302185,-0.0973222628235817,-0.6732943654060364,0.018183501437306404,171,-52
40,1333,16,0.5145502090454102,-0.15622371435165405,-1.2525142431259155,0.019921110942959785,493,-84
40,1333,17,0.22128134965896606,-0.0283352117985487,-0.7013202905654907,0.032988421618938446,212,-15
40,1333,18,0.5570893883705139,-0.15668287873268127,-1.399665355682373,0.0323304608464241,534,-84
40,1333,19,0.20697681605815887,0.0604848712682724,-0.7278114557266235,0.04218889772891998,198,32
40,1333,20,0.5278353691101074,-0.15141364932060242,-1.4347684383392334,0.042318131774663925,506,-81
40,1333,21,0.2003866732120514,0.027193672955036163,-0.6738834977149963,0.03808216005563736,192,14
40,1333,22,0.49446430802345276,-0.1658688187599182,-1.2909977436065674,0.03841553255915642,474,-89
40,1333,23,0.04701327160000801,-1.4981986284255981,0.0025071168784052134,0.08654114603996277,45,-809
40,1333,24,0.3383473753929138,-1.4411979913711548,-0.0036693676374852657,0.0673266053199768,324,-778
40,1333,25,0.057742889970541,-2.672755718231201,-0.1987433284521103,0.0033002246636897326,55,-1443
40,1333,26,0.3618239164352417,-2.5843660831451416,-0.5230672955513,0.0044793980196118355,347,-1395
40,1333,27,0.06393592804670334,-3.9045252799987793,-0.3708581328392029,0.00134459778200835,61,-2108
