frame,timestamp_ms,landmark_id,x_norm,y_norm,z_norm,visibility,x_px,y_px
22,733,15,0.9954922795295715,0.5342723727226257,-0.06146610155701637,0.30858033895492554,955,288
22,733,16,0.8644604086875916,0.47532954812049866,-0.01055138185620308,0.40905696153640747,829,256
22,733,17,0.9975152611732483,0.5518837571144104,-0.059987377375364304,0.2988842725753784,957,298
22,733,18,0.8626673817634583,0.47720885276794434,-0.010989189147949219,0.40975791215896606,828,257
22,733,19,0.9955955743789673,0.5519748330116272,-0.07664106786251068,0.3144615590572357,955,298
22,733,20,0.8593406081199646,0.47868385910987854,-0.03220827877521515,0.4266356825828552,824,258
22,733,21,0.9927579164505005,0.5435231924057007,-0.065372034907341,0.32671892642974854,953,293
22,733,22,0.8635154962539673,0.4771277606487274,-0.019930431619286537,0.4518566131591797,828,257
22,733,23,0.9670610427856445,0.5349072813987732,-0.03089314140379429,0.999327540397644,928,288
22,733,24,0.9528788328170776,0.540368378162384,0.030702881515026093,0.9993259906768799,914,291
22,733,25,0.9132564067840576,0.6512051224708557,0.023469017818570137,0.9731361865997314,876,351
22,733,26,0.9446560144424438,0.6517014503479004,-0.01696779765188694,0.9573684930801392,906,351
22,733,27,0.8725495934486389,0.7862807512283325,0.0759466141462326,0.9916027188301086,837,424
22,733,28,0.9872096180915833,0.7395440340042114,0.056352172046899796,0.977205753326416,947,399
22,733,29,0.8781784176826477,0.8177970051765442,0.0783696174621582,0.9698802828788757,843,441
22,733,30,0.9969978332519531,0.7457239627838135,0.06343024969100952,0.9523043632507324,957,402
22,733,31,0.8365825414657593,0.807894766330719,0.023488415405154228,0.9821087121963501,803,436
22,733,32,0.9740573167800903,0.8011391758918762,0.019004633650183678,0.9572712182998657,935,432
23,766,0,0.9265927076339722,0.3083822429180145,-0.19764752686023712,0.995089590549469,889,166
23,766,1,0.9278245568275452,0.2954743504524231,-0.19547541439533234,0.9940559267997742,890,159
23,766,2,0.9284683465957642,0.29551371932029724,-0.19570845365524292,0.9950810670852661,891,159
23,766,3,0.9296055436134338,0.2959301173686981,-0.1956740915775299,0.9960559606552124,892,159
23,766,4,0.9263280034065247,0.29477399587631226,-0.18979479372501373,0.9954459071159363,889,159
23,766,5,0.9260230660438538,0.29418373107910156,-0.19008669257164001,0.9966976046562195,888,158
23,766,6,0.9254340529441833,0.29374033212661743,-0.19027499854564667,0.9969125986099243,888,158
23,766,7,0.9324035048484802,0.29985493421554565,-0.15767112374305725,0.9975303411483765,895,161
23,766,8,0.9242122173309326,0.2971709370613098,-0.13177308440208435,0.9950442910194397,887,160
23,766,9,0.9271618127822876,0.3191513121128082,-0.17973873019218445,0.9961203932762146,890,172
23,766,10,0.9250956773757935,0.3179946839809418,-0.17395442724227905,0.9951151609420776,888,171
23,766,11,0.9560136198997498,0.37007349729537964,-0.14802105724811554,0.9994783401489258,917,199
23,766,12,0.9142464995384216,0.36735811829566956,-0.032027628272771835,0.9980275630950928,877,198
23,766,13,0.9829798340797424,0.4608660638332367,-0.10206770151853561,0.671626091003418,943,248
23,766,14,0.8966153860092163,0.44057175517082214,0.04763540253043175,0.41247037053108215,860,237
23,766,15,0.9953423142433167,0.536724865436554,-0.05701112747192383,0.3448995053768158,955,289
23,766,16,0.863674521446228,0.47535908222198486,0.0747544914484024,0.4587748646736145,829,256
23,766,17,0.9968364834785461,0.5544337630271912,-0.054476261138916016,0.3311472237110138,956,299
23,766,18,0.8560575246810913,0.4830421805381775,0.08293990045785904,0.45804065465927124,821,260
23,766,19,0.9948393702507019,0.5562553405761719,-0.06916529685258865,0.34712502360343933,955,300
23,766,20,0.8527097105979919,0.4810088574886322,0.06074364110827446,0.4735543429851532,818,259
23,766,21,0.9922117590904236,0.5482284426689148,-0.06010809168219566,0.3605175018310547,952,296
